response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,4.101523742,4.974188368,2.967059728,3.054326191,14
0,3.228859116,5.061454831,1.658062789,3.054326191,14
0,2.00712864,4.71238898,0.261799388,0.34906585,14
0,2.35619449,3.926990817,5.061454831,6.195918845,14
0,0,2.792526803,4.886921906,5.061454831,14
1,0.34906585,0.959931089,2.617993878,6.108652382,14
1,2.967059728,3.228859116,1.221730476,1.308996939,14
1,4.450589593,6.021385919,0.436332313,4.188790205,14
1,1.919862177,2.094395102,0.087266463,0.261799388,14
1,1.745329252,4.101523742,4.974188368,5.934119457,14
1,4.450589593,4.886921906,2.268928028,3.141592654,14
0,1.047197551,2.268928028,2.967059728,4.537856055,14
0,4.101523742,5.585053606,0.872664626,3.490658504,14
0,0.785398163,2.530727415,2.617993878,3.141592654,14
1,4.276056667,4.36332313,1.396263402,4.188790205,14
1,3.577924967,6.108652382,0.959931089,3.228859116,14
0,4.01425728,4.625122518,1.308996939,1.570796327,14
0,1.308996939,1.919862177,3.228859116,4.101523742,14
0,2.967059728,6.195918845,0,2.879793266,14
1,1.221730476,1.483529864,0.087266463,0.34906585,14
1,2.530727415,3.228859116,1.047197551,2.35619449,14
0,5.323254219,6.195918845,2.181661565,2.879793266,14
0,1.832595715,2.792526803,3.577924967,4.188790205,14
0,3.577924967,5.846852994,1.919862177,2.792526803,14
0,2.705260341,3.054326191,1.308996939,2.094395102,14
0,0.34906585,1.134464014,3.577924967,4.886921906,14
0,2.00712864,5.235987756,5.585053606,6.021385919,14
1,0,0.087266463,4.537856055,5.235987756,14
1,3.316125579,3.403392041,0.610865238,2.530727415,14
0,0.436332313,3.316125579,4.974188368,5.410520681,14
0,4.71238898,4.886921906,2.35619449,3.316125579,14
0,0.523598776,4.36332313,5.148721293,5.235987756,14
0,0.698131701,2.530727415,3.054326191,5.934119457,14
0,2.00712864,3.752457892,5.061454831,5.846852994,14
1,0.261799388,0.34906585,3.141592654,5.061454831,14
0,4.36332313,5.934119457,2.530727415,3.316125579,14
0,1.134464014,4.625122518,5.061454831,5.323254219,14
0,0.523598776,0.698131701,3.665191429,3.926990817,14
1,4.974188368,5.410520681,0.261799388,3.403392041,14
1,2.705260341,6.108652382,0.959931089,1.658062789,14
1,4.71238898,6.195918845,3.054326191,4.01425728,14
0,4.799655443,6.108652382,2.879793266,3.141592654,14
1,0,0.34906585,2.530727415,5.235987756,14
1,2.00712864,3.665191429,0,1.047197551,14
1,2.879793266,4.71238898,0.610865238,1.396263402,14
1,2.35619449,2.879793266,0.698131701,2.00712864,14
1,3.141592654,3.839724354,4.450589593,6.021385919,14
1,0.610865238,1.047197551,4.450589593,5.235987756,14
1,4.799655443,5.410520681,0.436332313,2.967059728,14
1,5.235987756,6.021385919,0.785398163,3.490658504,14
1,2.792526803,3.316125579,3.839724354,6.021385919,14
1,3.577924967,3.752457892,1.570796327,1.745329252,14
1,0.261799388,2.443460953,3.403392041,4.01425728,14
1,3.665191429,3.926990817,1.396263402,1.919862177,14
1,0,4.101523742,4.276056667,6.195918845,14
1,5.759586532,6.195918845,2.879793266,5.585053606,14
1,3.752457892,4.01425728,1.570796327,3.054326191,14
1,4.188790205,4.450589593,2.792526803,3.926990817,14
1,1.221730476,2.00712864,2.617993878,3.665191429,14
0,1.134464014,2.00712864,3.577924967,4.36332313,14
1,5.934119457,6.021385919,0.087266463,0.261799388,14
0,0.34906585,4.450589593,4.625122518,4.886921906,14
1,2.705260341,3.228859116,3.577924967,5.497787144,14
1,4.799655443,4.886921906,0,3.926990817,14
1,4.974188368,6.021385919,2.181661565,4.450589593,14
0,1.483529864,5.497787144,0.261799388,0.872664626,14
0,2.268928028,4.625122518,1.221730476,1.658062789,14
0,0.610865238,3.228859116,5.585053606,6.195918845,14
0,3.141592654,6.195918845,0.174532925,0.610865238,14
1,5.759586532,6.195918845,4.974188368,5.585053606,14
1,0.261799388,1.308996939,1.832595715,5.672320069,14
0,0.959931089,3.316125579,3.665191429,4.01425728,14
0,0.523598776,3.228859116,4.974188368,5.585053606,14
1,0.610865238,0.785398163,4.276056667,4.886921906,14
0,4.450589593,6.108652382,0.872664626,1.483529864,14
0,0,3.752457892,3.839724354,5.672320069,14
0,4.01425728,5.934119457,2.00712864,2.268928028,14
1,5.410520681,6.108652382,0.087266463,4.188790205,14
0,2.181661565,3.839724354,4.71238898,5.061454831,14
1,4.799655443,5.585053606,2.181661565,4.276056667,14
1,4.974188368,5.323254219,2.181661565,4.799655443,14
1,2.35619449,2.530727415,0.436332313,1.396263402,14
0,0.436332313,1.658062789,2.35619449,2.705260341,14
1,5.672320069,6.021385919,1.308996939,4.01425728,14
0,1.308996939,3.403392041,0.261799388,0.785398163,14
1,1.658062789,2.181661565,0.436332313,1.396263402,14
0,0.698131701,2.879793266,3.839724354,4.01425728,14
0,4.188790205,5.497787144,2.443460953,2.705260341,14
1,0,3.228859116,3.316125579,6.195918845,14
1,2.00712864,2.443460953,3.316125579,6.021385919,14
1,3.839724354,5.934119457,1.221730476,3.054326191,14
1,2.879793266,3.839724354,0.698131701,2.094395102,14
0,3.490658504,4.799655443,1.134464014,1.308996939,14
1,1.832595715,2.00712864,4.36332313,5.235987756,14
1,3.054326191,3.141592654,0.698131701,2.792526803,14
0,1.745329252,2.967059728,4.188790205,6.108652382,14
0,0.436332313,3.228859116,3.752457892,5.235987756,14
1,5.061454831,5.497787144,0,1.658062789,14
0,1.047197551,1.832595715,2.00712864,4.450589593,14
1,0.523598776,0.698131701,2.792526803,5.410520681,14
0,0.523598776,2.094395102,2.268928028,2.617993878,14
0,5.497787144,6.021385919,0.698131701,5.323254219,14
1,5.235987756,5.672320069,0.872664626,3.577924967,14
0,3.316125579,4.974188368,0.087266463,0.523598776,14
0,0,2.00712864,3.228859116,6.195918845,14
0,4.537856055,5.934119457,3.490658504,4.450589593,14
1,1.745329252,1.832595715,3.577924967,4.276056667,14
0,0.610865238,1.919862177,5.672320069,6.108652382,14
0,0.174532925,0.872664626,5.410520681,5.497787144,14
0,0.698131701,2.443460953,3.839724354,5.235987756,15
1,0.785398163,3.054326191,4.01425728,6.195918845,15
1,1.047197551,1.396263402,4.625122518,5.497787144,15
1,4.101523742,4.799655443,1.308996939,2.705260341,15
1,2.443460953,3.228859116,3.316125579,6.021385919,15
1,0.698131701,1.570796327,3.490658504,4.799655443,15
0,1.658062789,3.141592654,3.665191429,3.926990817,15
1,3.316125579,3.926990817,4.101523742,6.108652382,15
1,2.443460953,2.617993878,0.872664626,1.919862177,15
1,0.872664626,1.396263402,2.792526803,5.759586532,15
0,3.228859116,5.585053606,0,1.832595715,15
1,2.617993878,2.705260341,4.276056667,4.450589593,15
1,5.759586532,6.021385919,2.705260341,5.672320069,15
1,1.134464014,1.919862177,3.839724354,4.276056667,15
0,0.261799388,2.792526803,4.188790205,4.71238898,15
1,2.530727415,2.879793266,2.967059728,6.108652382,15
1,4.799655443,6.195918845,0.698131701,2.792526803,15
1,2.617993878,3.490658504,0.34906585,1.134464014,15
1,5.061454831,5.759586532,0.523598776,4.71238898,15
0,0.959931089,1.919862177,5.061454831,5.148721293,15
0,0.087266463,3.054326191,4.101523742,4.625122518,15
1,6.108652382,6.195918845,2.00712864,5.759586532,15
1,0,0.523598776,0.610865238,6.021385919,15
1,0.872664626,1.221730476,1.308996939,2.705260341,15
1,4.799655443,5.759586532,0.785398163,2.443460953,15
1,2.879793266,4.101523742,0.174532925,2.268928028,15
0,0,2.967059728,3.228859116,3.577924967,15
0,1.047197551,2.00712864,3.839724354,4.01425728,15
1,0.872664626,1.396263402,2.00712864,2.967059728,15
0,0,4.799655443,4.886921906,5.585053606,15
1,5.061454831,5.759586532,0.261799388,3.665191429,15
1,5.148721293,5.846852994,1.832595715,4.01425728,15
1,0,1.483529864,2.00712864,3.403392041,15
1,4.276056667,5.410520681,0.436332313,3.316125579,15
0,1.832595715,3.665191429,5.497787144,5.934119457,15
1,4.01425728,4.71238898,0.698131701,1.221730476,15
1,4.799655443,4.974188368,0.436332313,2.35619449,15
1,1.221730476,1.308996939,2.268928028,5.846852994,15
1,2.967059728,3.926990817,0.872664626,1.134464014,15
1,0.872664626,2.181661565,2.967059728,5.061454831,15
1,4.36332313,4.974188368,2.705260341,3.752457892,15
1,3.141592654,3.490658504,0.087266463,1.919862177,15
1,4.537856055,4.799655443,1.745329252,3.926990817,15
0,3.141592654,4.36332313,5.323254219,5.846852994,15
1,2.268928028,4.625122518,0.698131701,1.134464014,15
1,4.188790205,4.625122518,0.261799388,3.316125579,15
0,2.00712864,5.934119457,1.308996939,1.832595715,15
1,1.832595715,2.00712864,2.443460953,4.276056667,15
0,0.261799388,2.268928028,3.752457892,5.410520681,15
0,0.698131701,2.792526803,5.235987756,6.108652382,15
0,0.174532925,1.221730476,5.235987756,5.497787144,15
1,2.00712864,2.181661565,3.316125579,3.665191429,15
0,1.483529864,6.108652382,0.087266463,1.047197551,15
1,1.308996939,2.443460953,2.617993878,3.752457892,15
1,1.483529864,2.705260341,2.967059728,4.276056667,15
1,1.483529864,2.181661565,3.316125579,4.01425728,15
0,1.221730476,2.792526803,5.061454831,5.497787144,15
0,0.174532925,1.570796327,1.658062789,2.443460953,15
0,1.745329252,6.021385919,0.34906585,0.610865238,15
1,5.061454831,5.585053606,0.785398163,1.658062789,15
0,3.054326191,6.195918845,0,2.967059728,15
1,4.537856055,4.974188368,0.087266463,1.919862177,15
1,5.585053606,5.672320069,0.174532925,4.01425728,15
0,3.577924967,6.108652382,1.832595715,2.443460953,15
1,3.054326191,3.141592654,1.134464014,2.967059728,15
1,5.323254219,6.108652382,3.577924967,5.235987756,15
1,3.926990817,4.01425728,1.134464014,1.658062789,15
1,0.087266463,0.436332313,0.698131701,2.705260341,15
1,3.490658504,3.665191429,3.752457892,4.36332313,15
1,3.839724354,4.01425728,1.919862177,2.094395102,15
1,2.443460953,2.530727415,3.141592654,6.195918845,15
0,0.174532925,1.570796327,1.745329252,3.403392041,15
0,1.570796327,2.530727415,5.934119457,6.195918845,15
1,3.490658504,4.625122518,0.523598776,2.35619449,15
1,4.886921906,5.934119457,2.35619449,4.101523742,15
0,0,2.617993878,3.665191429,4.450589593,15
1,4.71238898,4.799655443,2.094395102,2.617993878,15
1,4.886921906,6.108652382,1.570796327,3.141592654,15
1,1.658062789,2.094395102,4.36332313,5.672320069,15
0,2.792526803,5.497787144,0.698131701,1.919862177,15
1,1.308996939,1.745329252,3.490658504,5.846852994,15
0,0.959931089,2.181661565,4.101523742,5.148721293,15
0,0.174532925,1.221730476,3.054326191,3.926990817,15
0,0.610865238,2.617993878,2.705260341,4.101523742,15
0,2.268928028,4.625122518,0,0.698131701,15
1,0.174532925,0.785398163,3.490658504,3.839724354,15
1,5.235987756,5.846852994,1.047197551,4.101523742,15
0,3.316125579,4.537856055,2.00712864,2.879793266,15
1,3.926990817,5.846852994,0.785398163,3.665191429,15
1,5.148721293,5.846852994,4.101523742,4.799655443,15
1,5.410520681,5.672320069,1.570796327,2.705260341,15
1,4.36332313,5.497787144,0.087266463,2.617993878,15
0,3.141592654,3.752457892,0.785398163,1.396263402,15
0,0.698131701,4.276056667,5.235987756,5.934119457,15
1,6.021385919,6.108652382,0.436332313,5.148721293,15
0,3.228859116,6.021385919,1.396263402,2.530727415,15
0,0.174532925,3.054326191,3.926990817,4.276056667,15
0,3.403392041,3.839724354,1.308996939,1.745329252,15
1,4.276056667,5.497787144,3.316125579,4.188790205,15
1,0.959931089,2.181661565,2.35619449,4.450589593,15
0,2.094395102,3.665191429,0.785398163,1.832595715,15
1,2.181661565,3.316125579,4.886921906,6.195918845,15
1,0.436332313,1.745329252,4.01425728,4.71238898,15
0,0.959931089,2.35619449,0.785398163,0.872664626,15
1,4.450589593,5.061454831,1.483529864,2.879793266,15
0,1.919862177,5.148721293,1.221730476,1.832595715,15
1,2.879793266,4.36332313,0.436332313,0.523598776,15
1,5.410520681,5.759586532,2.181661565,2.967059728,15
0,4.450589593,6.108652382,0,0.087266463,15
0,0,2.181661565,4.625122518,4.974188368,15
0,2.268928028,4.625122518,1.047197551,1.832595715,15
1,0.785398163,1.221730476,1.308996939,2.443460953,15
1,4.799655443,5.934119457,1.658062789,2.879793266,15
0,1.396263402,2.530727415,0.436332313,0.959931089,15
0,0.436332313,5.061454831,0.174532925,0.34906585,15
0,3.054326191,5.846852994,0.610865238,1.745329252,15
1,1.570796327,1.919862177,5.148721293,5.934119457,15
0,3.752457892,5.497787144,2.792526803,3.577924967,15
1,0,0.34906585,1.483529864,3.316125579,15
1,4.537856055,6.021385919,0.610865238,4.450589593,15
1,0.261799388,1.047197551,4.188790205,5.934119457,15
0,2.268928028,2.443460953,2.530727415,2.617993878,15
1,0.174532925,0.34906585,3.752457892,6.108652382,15
0,2.530727415,6.108652382,0.261799388,0.872664626,15
0,2.443460953,3.141592654,4.101523742,4.537856055,15
1,3.839724354,4.36332313,4.450589593,4.537856055,15
0,0.261799388,2.00712864,3.839724354,4.886921906,15
1,2.00712864,3.228859116,3.490658504,6.108652382,15
0,3.316125579,5.235987756,1.832595715,3.228859116,15
0,0.34906585,1.308996939,3.316125579,3.577924967,15
0,3.316125579,6.195918845,0,3.228859116,15
1,4.276056667,4.799655443,1.047197551,1.308996939,15
1,0.872664626,1.570796327,4.450589593,4.799655443,15
1,2.35619449,3.665191429,3.839724354,5.934119457,15
0,3.752457892,6.021385919,1.221730476,2.094395102,15
0,0,2.00712864,3.926990817,4.450589593,15
1,1.483529864,4.450589593,4.799655443,6.108652382,15
1,4.886921906,5.235987756,4.276056667,4.450589593,15
0,1.658062789,5.759586532,0.087266463,0.261799388,15
0,1.396263402,3.490658504,5.585053606,5.759586532,15
1,1.919862177,2.879793266,4.625122518,5.148721293,15
1,0.34906585,0.523598776,2.181661565,2.967059728,15
1,4.974188368,5.061454831,1.658062789,2.181661565,15
1,0.872664626,3.839724354,4.974188368,6.108652382,15
1,1.483529864,1.570796327,2.879793266,5.235987756,15
1,0,2.094395102,2.617993878,5.934119457,15
0,0.34906585,0.959931089,4.886921906,6.108652382,15
1,0.34906585,0.523598776,3.228859116,3.577924967,15
0,1.134464014,3.926990817,4.886921906,4.974188368,15
1,6.021385919,6.108652382,4.01425728,5.585053606,15
1,0,1.047197551,1.221730476,1.308996939,15
1,4.974188368,5.672320069,0.698131701,2.705260341,15
0,0.174532925,2.35619449,4.537856055,6.021385919,15
1,3.054326191,5.323254219,0.174532925,2.181661565,15
1,0.34906585,1.832595715,2.268928028,6.195918845,15
1,0.872664626,1.047197551,2.705260341,5.061454831,15
1,2.530727415,4.799655443,0.087266463,1.832595715,15
1,5.672320069,5.934119457,3.839724354,4.276056667,15
1,4.71238898,4.799655443,0.174532925,4.101523742,15
0,0,1.134464014,2.268928028,3.752457892,15
0,0.261799388,2.35619449,4.276056667,4.974188368,15
1,0.959931089,1.308996939,2.617993878,4.974188368,15
0,1.308996939,5.759586532,0.610865238,0.785398163,15
0,4.188790205,5.323254219,1.570796327,1.832595715,15
1,2.094395102,2.268928028,1.745329252,1.919862177,15
1,2.268928028,3.490658504,0.174532925,1.658062789,15
1,0.34906585,0.610865238,0.959931089,6.021385919,15
1,1.134464014,2.00712864,2.879793266,5.934119457,15
1,5.061454831,5.235987756,1.745329252,2.705260341,15
1,2.967059728,3.665191429,1.745329252,2.617993878,15
0,4.450589593,6.108652382,1.832595715,2.094395102,15
1,1.919862177,3.665191429,4.974188368,5.323254219,15
0,0.174532925,2.00712864,5.061454831,6.108652382,15
1,0.261799388,0.34906585,2.00712864,5.934119457,15
1,0,0.785398163,2.094395102,3.054326191,15
0,2.617993878,3.403392041,4.625122518,4.71238898,15
0,0.436332313,3.752457892,4.01425728,5.934119457,15
1,0.261799388,0.610865238,0.872664626,5.235987756,15
0,0.959931089,1.308996939,4.799655443,5.148721293,15
1,0.872664626,1.047197551,2.443460953,4.71238898,15
1,1.570796327,1.745329252,1.832595715,2.617993878,15
0,0.610865238,1.658062789,4.01425728,4.886921906,15
1,0.959931089,2.094395102,2.705260341,6.021385919,15
1,4.101523742,5.410520681,1.483529864,2.268928028,15
1,3.839724354,4.71238898,0.174532925,2.705260341,15
0,1.308996939,2.35619449,3.665191429,5.497787144,15
1,4.71238898,4.974188368,3.141592654,4.01425728,15
1,0.610865238,1.570796327,3.490658504,3.839724354,15
0,1.483529864,6.108652382,0.261799388,0.436332313,15
1,0.261799388,0.523598776,3.228859116,4.886921906,15
1,0.261799388,1.658062789,3.228859116,6.021385919,15
0,1.396263402,2.879793266,0.872664626,1.308996939,15
1,2.617993878,4.537856055,0.436332313,2.00712864,15
1,0,0.261799388,2.530727415,5.410520681,15
0,3.839724354,5.672320069,0.261799388,1.221730476,15
0,2.967059728,4.450589593,4.886921906,5.672320069,15
1,2.792526803,2.967059728,1.396263402,2.094395102,15
0,0.174532925,1.308996939,1.483529864,1.832595715,15
0,2.268928028,2.879793266,3.403392041,4.36332313,15
0,2.617993878,3.490658504,4.450589593,5.410520681,15
1,2.967059728,6.195918845,0,2.879793266,15
0,3.839724354,4.36332313,0.261799388,0.872664626,15
1,5.235987756,6.108652382,0.087266463,5.061454831,15
1,1.832595715,2.00712864,4.276056667,6.195918845,15
1,2.617993878,3.403392041,0.785398163,0.872664626,15
1,0.261799388,0.698131701,5.323254219,6.108652382,15
0,0.261799388,1.221730476,3.490658504,4.01425728,15
1,4.188790205,4.450589593,3.141592654,4.01425728,15
0,1.134464014,2.35619449,3.926990817,4.450589593,15
0,0.087266463,1.396263402,3.490658504,3.752457892,15
0,2.879793266,4.886921906,0.785398163,1.047197551,15
0,3.577924967,3.665191429,0.087266463,2.443460953,15
0,1.308996939,3.141592654,5.061454831,5.934119457,15
1,1.570796327,2.268928028,3.752457892,5.672320069,15
0,4.537856055,6.021385919,1.745329252,3.141592654,15
0,4.276056667,5.934119457,0.34906585,0.872664626,15
0,1.483529864,3.054326191,5.672320069,5.759586532,15
0,0.872664626,2.00712864,4.450589593,4.625122518,15
0,3.403392041,4.625122518,0.34906585,1.134464014,15
1,1.221730476,1.919862177,2.705260341,6.108652382,15
1,3.316125579,6.021385919,0.087266463,2.530727415,15
1,2.181661565,3.752457892,1.047197551,1.396263402,16
0,0.261799388,1.134464014,2.443460953,3.228859116,16
1,2.443460953,4.01425728,1.134464014,1.745329252,16
1,5.061454831,5.148721293,1.658062789,2.094395102,16
1,0.087266463,1.047197551,4.101523742,5.672320069,16
0,4.101523742,4.71238898,0.872664626,0.959931089,16
0,3.752457892,5.323254219,0.34906585,1.047197551,16
1,4.36332313,4.625122518,0.785398163,2.530727415,16
0,1.745329252,3.752457892,0,0.087266463,16
1,1.396263402,1.832595715,3.665191429,5.759586532,16
1,4.886921906,5.497787144,0.34906585,0.959931089,16
1,0.087266463,0.34906585,0.698131701,3.490658504,16
0,0,3.054326191,3.926990817,4.450589593,16
1,5.497787144,6.108652382,1.221730476,3.752457892,16
0,2.443460953,4.625122518,5.235987756,5.672320069,16
1,3.665191429,4.974188368,0.523598776,2.530727415,16
1,1.919862177,2.705260341,3.054326191,4.01425728,16
1,5.061454831,5.846852994,1.221730476,1.658062789,16
1,5.585053606,6.021385919,1.396263402,3.403392041,16
